index,audio,ref_audio,text,duration_sec,status,split,reason
138,./audio/138.wav,./audio/ref_voice/alienkevin.wav,疫症keep going，廣大市民嘅生活變得越來越困難，而政府嘅support就變得相當critical。,6.976,kept,train,"6.98s in [5.0, 30.0]"
139,./audio/139.wav,./audio/ref_voice/alienkevin.wav,佢哋嘅廢物管理真係improve咗喎，但係都仲未到我哋想象中嘅level，我哋還要重加努力去achieve噉嘅目標。,10.048,kept,train,"10.05s in [5.0, 30.0]"
140,./audio/140.wav,./audio/ref_voice/alienkevin.wav,有關於食物waste，我諗呢個問題唔單止需要大家嘅collective effort，仲要政府要果斷take action。,7.7014,kept,train,"7.70s in [5.0, 30.0]"
141,./audio/141.wav,./audio/ref_voice/alienkevin.wav,地方政府打算開launch咗更嚴厲嘅規定去控制smoking，但係我感到有啲憂慮呢個嘅implementation。,9.5574,kept,train,"9.56s in [5.0, 30.0]"
142,./audio/142.wav,./audio/ref_voice/alienkevin.wav,最近嘅real estate嘅價格上升，可能導致我哋啲年輕人買不起house，因此我哋需要一個更fair嘅市場。,9.7494,kept,train,"9.75s in [5.0, 30.0]"
143,./audio/143.wav,./audio/ref_voice/alienkevin.wav,依家香港嘅經濟狀況真係擔心，因為無咩野可以create jobs，政府必須即刻take action。,8.3414,kept,train,"8.34s in [5.0, 30.0]"
144,./audio/144.wav,./audio/ref_voice/alienkevin.wav,我諗緊本地大學應該更focus培訓啲技術高superior嘅學生，先至可以handle未來社會嘅挑戰。,8.8107,kept,train,"8.81s in [5.0, 30.0]"
145,./audio/145.wav,./audio/ref_voice/alienkevin.wav,政府呢個round嘅市區重建plan有啲問題，大家覺得未必可行，需要進一步行review。,7.5307,kept,train,"7.53s in [5.0, 30.0]"
146,./audio/146.wav,./audio/ref_voice/alienkevin.wav,我鐘意去boutique shopping，買一啲unique嘅clothes，又可以express my fashion sense，真係amazing。,6.8907,kept,train,"6.89s in [5.0, 30.0]"
147,./audio/147.wav,./audio/ref_voice/alienkevin.wav,我仲鐘意喺online stores 買fashion accessories，帶埋我嘅outfits，feel more stylish同埋fashionab…,7.8294,kept,train,"7.83s in [5.0, 30.0]"
148,./audio/148.wav,./audio/ref_voice/alienkevin.wav,我成日去department stores，可以一次過買齊所有需要嘅goods，真係convenient。,6.123,kept,train,"6.12s in [5.0, 30.0]"
149,./audio/149.wav,./audio/ref_voice/alienkevin.wav,我鐘意喺朋友嘅recommendations後，去試新嘅cosmetics products，可以improve my skin care routine，感覺…,8.96,kept,train,"8.96s in [5.0, 30.0]"
150,./audio/150.wav,./audio/ref_voice/alienkevin.wav,我成日去bookstores，透過買新書去enhance my knowledge，同時間又可以enjoy the peaceful atmosphere，好r…,8.896,kept,train,"8.90s in [5.0, 30.0]"
151,./audio/151.wav,./audio/ref_voice/alienkevin.wav,我鐘意喺同朋友一齊去shopping malls，透過買貨散心同埋share our interests，好fun同埋enjoyable。,8.6187,kept,train,"8.62s in [5.0, 30.0]"
152,./audio/152.wav,./audio/ref_voice/alienkevin.wav,"我常去outlet malls，用抵價嘅價錢買到我鐘意嘅brands，感覺好satisfying同埋exciting。"" ",6.3787,kept,train,"6.38s in [5.0, 30.0]"
153,./audio/153.wav,./audio/ref_voice/alienkevin.wav,喺Christmas sales期間，我會買一大堆禮物送比朋友家人，真係joyful同埋fulfilling。,7.744,kept,train,"7.74s in [5.0, 30.0]"
154,./audio/154.wav,./audio/ref_voice/alienkevin.wav,我會喺online platform bid二手物品，可以買到rare items，真係thrilling同埋rewarding。,6.272,kept,train,"6.27s in [5.0, 30.0]"
155,./audio/155.wav,./audio/ref_voice/alienkevin.wav,我鐘意逛市集，可以睇到一啲handmade crafts，可以support local artists，真係meaningful。,6.656,kept,train,"6.66s in [5.0, 30.0]"
156,./audio/156.wav,./audio/ref_voice/alienkevin.wav,我嘅學習style係透過online courses同實際練習相結合，我認為，互聯網提供咗好多學習resources，真係好方便。,8.4054,kept,train,"8.41s in [5.0, 30.0]"
157,./audio/157.wav,./audio/ref_voice/alienkevin.wav,剛開始學習新嘅事物時，我有時會feel overwhelmed，但我相信perseverance係最重要嘅。,8.832,kept,train,"8.83s in [5.0, 30.0]"
158,./audio/158.wav,./audio/ref_voice/alienkevin.wav,"我相信唔論我哋學嘅知識level有幾高，到頭來都要keep learning, 因為學習真係一個lifelong journey。",8.64,kept,train,"8.64s in [5.0, 30.0]"
159,./audio/159.wav,./audio/ref_voice/alienkevin.wav,我真係好enjoy學新嘅語言，係一個操縱words嘅fun process，絕對增加咗我嘅cultural understanding。,8.6827,kept,train,"8.68s in [5.0, 30.0]"
160,./audio/160.wav,./audio/ref_voice/alienkevin.wav,喺呢個digital age，所有嘅information就喺我哋fingertips，我哋只要search，就可以find嘅。,8.832,kept,train,"8.83s in [5.0, 30.0]"
161,./audio/161.wav,./audio/ref_voice/alienkevin.wav,讀book真係學習嘅好方法，但我覺得實際行動同practice亦都係好重要。,5.9734,kept,eval,"5.97s in [5.0, 30.0]"
162,./audio/162.wav,./audio/ref_voice/alienkevin.wav,我相信學習嘅journey並唔會smooth一路順風，但就算挫折困難，我哋都唔可以give up，其實呢啲都係part of the learning proc…,7.9787,kept,train,"7.98s in [5.0, 30.0]"
163,./audio/163.wav,./audio/ref_voice/alienkevin.wav,"要學好coding，就需要大量嘅time同practice，而且永遠都有新嘅programming languages要學。""  ",8.1067,kept,train,"8.11s in [5.0, 30.0]"
164,./audio/164.wav,./audio/ref_voice/alienkevin.wav,我覺得學英文唔單止可以提升我們嘅communication skills，仲可以認識新嘅culture。,8.32,kept,train,"8.32s in [5.0, 30.0]"
165,./audio/165.wav,./audio/ref_voice/alienkevin.wav,當學習變成一個habit，我哋就會更加enjoy學習嘅journey，無論係學習啲咩硬skills或者是soft skills。,10.3467,kept,train,"10.35s in [5.0, 30.0]"
166,./audio/166.wav,./audio/ref_voice/alienkevin.wav,對於work performance，我哋應該要有continuous improvement嘅心態，始終唔可以satisfied with mediocrit…,10.731,kept,train,"10.73s in [5.0, 30.0]"
167,./audio/167.wav,./audio/ref_voice/alienkevin.wav,喺workplace裡面，我哋需要promote open communication，促使每個人都能夠express opinion freely。,7.296,kept,train,"7.30s in [5.0, 30.0]"
168,./audio/168.wav,./audio/ref_voice/alienkevin.wav,如果你做嘅project fail咗，就唔需要過於disappointed，失敗係成功之媽，學識learning from mistakes更加重要。,9.4294,kept,train,"9.43s in [5.0, 30.0]"
169,./audio/169.wav,./audio/ref_voice/alienkevin.wav,喺你嘅career journey之中，唔可以忽視personal development，你嘅professional skills同personal att…,9.4507,kept,train,"9.45s in [5.0, 30.0]"
170,./audio/170.wav,./audio/ref_voice/alienkevin.wav,工作唔係just about earning money，更加係實現自己嘅value，所以我哋需要在work中find passion。,6.72,kept,train,"6.72s in [5.0, 30.0]"
171,./audio/171.wav,./audio/ref_voice/alienkevin.wav,喺困難面前，唔可以放棄，要有perseverance去克服challenges，因為這樣你就會更強大。,6.9334,kept,train,"6.93s in [5.0, 30.0]"
172,./audio/172.wav,./audio/ref_voice/alienkevin.wav,我哋嘅goal唔係為咗贏過第二名，而係去提升自己嘅performance，唔可以把focus放在beat others上面。,7.808,kept,train,"7.81s in [5.0, 30.0]"
173,./audio/173.wav,./audio/ref_voice/alienkevin.wav,有時你可能會覺得當下嘅work唔係你想要做嘅，但你仍然要keep going，因為呢件事情可能會將你帶去未來嘅opportunity。,9.6,kept,train,"9.60s in [5.0, 30.0]"
174,./audio/174.wav,./audio/ref_voice/alienkevin.wav,有時候work會變得tough，但記住唔可以give up easily，有determination係必要嘅。,7.0187,kept,eval,"7.02s in [5.0, 30.0]"
175,./audio/175.wav,./audio/ref_voice/alienkevin.wav,喺teamwork中，我哋需要透過effective communication達到consensus，係喺理解同尊重each other的基礎上進行嘅。,8.32,kept,train,"8.32s in [5.0, 30.0]"
176,./audio/176.wav,./audio/ref_voice/alienkevin.wav,今日好sunny，可以去出去玩下，唔好浪費左咁好天氣噶。,5.2907,kept,train,"5.29s in [5.0, 30.0]"
177,./audio/177.wav,./audio/ref_voice/alienkevin.wav,天氣預報話會有heavy rain，出門前記得carry傘喇。,4.7787,too_short,n/a,4.78s < 5.0
178,./audio/178.wav,./audio/ref_voice/alienkevin.wav,下雨就算喇，有咁個nice weather，去park行下圈啦。,4.5654,too_short,n/a,4.57s < 5.0
179,./audio/179.wav,./audio/ref_voice/alienkevin.wav,今日會好cold，記得穿多件sweater出門啊。,3.904,too_short,n/a,3.90s < 5.0
180,./audio/180.wav,./audio/ref_voice/alienkevin.wav,下午好hot噶，要小心heat stroke，去到outdoor飲多啲水喇。,5.4187,kept,train,"5.42s in [5.0, 30.0]"
181,./audio/181.wav,./audio/ref_voice/alienkevin.wav,我睇吓weather report，話聽日會有big storm，要小心啲喎。,4.928,too_short,n/a,4.93s < 5.0
182,./audio/182.wav,./audio/ref_voice/alienkevin.wav,今日天氣真係perfect，好適合去beach enjoy下曬太陽。,4.8214,too_short,n/a,4.82s < 5.0
183,./audio/183.wav,./audio/ref_voice/alienkevin.wav,呢幾日天氣變得好unstable，要成日keep住睇天氣預報喎。,5.0347,kept,train,"5.03s in [5.0, 30.0]"
184,./audio/184.wav,./audio/ref_voice/alienkevin.wav,天氣預報話投朝會有snowfall，記得戴好beanie出門。,7.36,kept,train,"7.36s in [5.0, 30.0]"
185,./audio/185.wav,./audio/ref_voice/alienkevin.wav,據天氣預報，今天會thunderstorm，記得唔好行出去玩喇。,4.3307,too_short,n/a,4.33s < 5.0
186,./audio/186.wav,./audio/ref_voice/alienkevin.wav,紅燒牛肉麵個noodles真係好al dente，搭配個beef香味好rich，好享受啊！,6.4,kept,train,"6.40s in [5.0, 30.0]"
187,./audio/187.wav,./audio/ref_voice/alienkevin.wav,嗰啲芒果布甸滑滑哋，超juicy嘅，真係one of a kind！,5.312,kept,train,"5.31s in [5.0, 30.0]"
188,./audio/188.wav,./audio/ref_voice/alienkevin.wav,食番堆焗蝦仔蘿蔔糕，嗰啲蝦仔香香crispy，好有texture，每一口都full of surprises！,7.3174,kept,train,"7.32s in [5.0, 30.0]"
189,./audio/189.wav,./audio/ref_voice/alienkevin.wav,食燒賣個yu yee好springy，完全係一個perfect dim sum experience！,6.4427,kept,train,"6.44s in [5.0, 30.0]"
190,./audio/190.wav,./audio/ref_voice/alienkevin.wav,快d食台灣牛肉麵，個noodles亦都有光滑滑嘅mouthfeel，一啖咬落去就wonderful！,7.5947,kept,train,"7.59s in [5.0, 30.0]"
191,./audio/191.wav,./audio/ref_voice/alienkevin.wav,嗰個日本生魚片刺身，好新鮮，滑過口，嗰啲sashimi paradise呀！,7.0614,kept,train,"7.06s in [5.0, 30.0]"
192,./audio/192.wav,./audio/ref_voice/alienkevin.wav,我真係好鍾意川味擔擔麵，個peppery kick係簡直irresistible！,5.376,kept,train,"5.38s in [5.0, 30.0]"
193,./audio/193.wav,./audio/ref_voice/alienkevin.wav,試試啲豬扒飯，個pork chop香煎至crispy golden brown，喺口中感覺just right！,6.6774,kept,train,"6.68s in [5.0, 30.0]"
194,./audio/194.wav,./audio/ref_voice/alienkevin.wav,食咗嗰個煎蠔餅，crusty outside and juicy inside，飽滿嘅fresh蠔味，真係個must try！,7.488,kept,train,"7.49s in [5.0, 30.0]"
195,./audio/195.wav,./audio/ref_voice/alienkevin.wav,"嗰啲烤章魚丸應該有獎架，嗰個skin crispy chewy，咬落去就有及呢flavor burst, simply the best！",13.376,kept,train,"13.38s in [5.0, 30.0]"
196,./audio/196.wav,./audio/ref_voice/alienkevin.wav,我打算去Thailand潛水，大佬你有冇recommendation嫁?,4.7574,too_short,n/a,4.76s < 5.0
197,./audio/197.wav,./audio/ref_voice/alienkevin.wav,我剛剛完成咗去Japan嘅solo trip，感覺真係極之refreshing！,5.2907,kept,train,"5.29s in [5.0, 30.0]"
198,./audio/198.wav,./audio/ref_voice/alienkevin.wav,我計劃喺Australia過迎新年，去佢哋嘅beach party定好架！,5.5894,kept,train,"5.59s in [5.0, 30.0]"
199,./audio/199.wav,./audio/ref_voice/alienkevin.wav,我鍾意去France嘅vineyards，嘆杯好wine超抵玩！,5.8454,kept,train,"5.85s in [5.0, 30.0]"
200,./audio/200.wav,./audio/ref_voice/alienkevin.wav,我好鍾意去Italy road trip，見下佢哋嘅beautiful countryside，係一種treat自己嘅方式！,7.6587,kept,train,"7.66s in [5.0, 30.0]"
201,./audio/201.wav,./audio/ref_voice/alienkevin.wav,冇事做嘅時候我最鍾意去Singapore shopping，買下designer brands好過癮！,6.336,kept,train,"6.34s in [5.0, 30.0]"
202,./audio/202.wav,./audio/ref_voice/alienkevin.wav,我計劃去Canada滑雪，挑戰自己，試下新嘢好投入喎！,5.2054,kept,eval,"5.21s in [5.0, 30.0]"
203,./audio/203.wav,./audio/ref_voice/alienkevin.wav,我十分期待去Brazil欣賞嘅carnival，應該會係一個unforgettable experience！,8.0,kept,train,"8.00s in [5.0, 30.0]"
204,./audio/204.wav,./audio/ref_voice/alienkevin.wav,呢個summer我打算去Spain同Portugal backpacking，感受下佢哋嘅local culture同食物！,7.1254,kept,train,"7.13s in [5.0, 30.0]"
205,./audio/205.wav,./audio/ref_voice/alienkevin.wav,我好想去India做yoga retreat，淨化下自己嘅mind同body，對身心健康都好有幫助呀！,7.232,kept,train,"7.23s in [5.0, 30.0]"
206,./audio/206.wav,./audio/ref_voice/alienkevin.wav,周末我去睇左場concert，當個singer一出場，全場即刻high翻天，真係無比excited！,7.04,kept,train,"7.04s in [5.0, 30.0]"
207,./audio/207.wav,./audio/ref_voice/alienkevin.wav,我同朋友就去玩game，選擇咗最新嘅PlayStation5，揸住控制器我哋都覺得超爽嘅！,7.8934,kept,train,"7.89s in [5.0, 30.0]"
208,./audio/208.wav,./audio/ref_voice/alienkevin.wav,我最喜歡就係去book store買咗本新出版嘅novel，每次睇書都可以放鬆自己，好enjoy呢種feel。,8.9174,kept,train,"8.92s in [5.0, 30.0]"
209,./audio/209.wav,./audio/ref_voice/alienkevin.wav,我每年都會去Comic Con，因為可以買到好多獨立artist嘅cool merchandise，我真係好support佢哋。,7.4454,kept,train,"7.45s in [5.0, 30.0]"
210,./audio/210.wav,./audio/ref_voice/alienkevin.wav,我買咗個新drone去玩，飛哂個天，我真係覺得超有fun！,4.971,too_short,n/a,4.97s < 5.0
211,./audio/211.wav,./audio/ref_voice/alienkevin.wav,我成日都會去dance club跳舞，每次去都dancing all night long，我覺得好relaxing。,6.5067,kept,train,"6.51s in [5.0, 30.0]"
212,./audio/212.wav,./audio/ref_voice/alienkevin.wav,我去睇咗場football比賽，喺stadium熱血沸騰，真係完全get into the game。,6.231,kept,train,"6.23s in [5.0, 30.0]"
213,./audio/213.wav,./audio/ref_voice/alienkevin.wav,我同我朋友們都鍾意去bowling，每次都玩友誼賽，真係好competitive但都好有fun。,7.0827,kept,eval,"7.08s in [5.0, 30.0]"
214,./audio/214.wav,./audio/ref_voice/alienkevin.wav,我小時候最鍾意去theme park，玩過山車，每次都覺得scream out loud，真係超exciting。,6.464,kept,eval,"6.46s in [5.0, 30.0]"
215,./audio/215.wav,./audio/ref_voice/alienkevin.wav,我家裏有份Theater subscription，所以我每個月都會去睇Play，真是一直享受在art的世界裡溜達。,8.4694,kept,train,"8.47s in [5.0, 30.0]"
216,./audio/216.wav,./audio/ref_voice/alienkevin.wav,我哋早上先做咗一個warm up，然後開始我哋嘅marathon training。,5.952,kept,train,"5.95s in [5.0, 30.0]"
217,./audio/217.wav,./audio/ref_voice/alienkevin.wav,你哋知唔知道做yoga可以幫助reduce stress同埋improve flexibility呀？,5.824,kept,train,"5.82s in [5.0, 30.0]"
218,./audio/218.wav,./audio/ref_voice/alienkevin.wav,"我將會去睇下一場MMA比賽，我真係 well-prepared 並且 well-equipped, 所以我 full of confidence。",8.7467,kept,train,"8.75s in [5.0, 30.0]"
219,./audio/219.wav,./audio/ref_voice/alienkevin.wav,我覺得swimming好攰人，但係總比較好過去做gym weights training。,6.699,kept,train,"6.70s in [5.0, 30.0]"
220,./audio/220.wav,./audio/ref_voice/alienkevin.wav,"我返工之後會跑running, 做下運動有助於relieve stress。",4.992,too_short,n/a,4.99s < 5.0
221,./audio/221.wav,./audio/ref_voice/alienkevin.wav,"我嘅朋友推薦我試下kick boxing, 佢話可以幫助保持active lifestyle。",5.824,kept,train,"5.82s in [5.0, 30.0]"
222,./audio/222.wav,./audio/ref_voice/alienkevin.wav,"我個鍾前做完cycling, 好翻啲啦，但仲要recover energy。",6.656,kept,train,"6.66s in [5.0, 30.0]"
223,./audio/223.wav,./audio/ref_voice/alienkevin.wav,"我哋今個weekend預咗去hiking, 我已經做咗充足嘅preparation，包括水飲同食物。",6.784,kept,train,"6.78s in [5.0, 30.0]"
224,./audio/224.wav,./audio/ref_voice/alienkevin.wav,"做下outdoor sports, 可以接觸番大自然，有種freedom感覺。",5.655,kept,train,"5.65s in [5.0, 30.0]"
225,./audio/225.wav,./audio/ref_voice/alienkevin.wav,最近嘅air pollution問題愈來愈嚴重，政府需要實施更多green policy去對抗呢個問題。,6.912,kept,train,"6.91s in [5.0, 30.0]"
226,./audio/226.wav,./audio/ref_voice/alienkevin.wav,我哋嘅教育system仲有好多問題需要解決，政府是否考慮過進行一次comprehensive嘅review?,8.0854,kept,train,"8.09s in [5.0, 30.0]"
227,./audio/227.wav,./audio/ref_voice/alienkevin.wav,Covid-19病毒嘅疫苗計劃下，政府應該確保所有人嘅vaccination process係公平嘅。,8.96,kept,train,"8.96s in [5.0, 30.0]"
228,./audio/228.wav,./audio/ref_voice/alienkevin.wav,我哋嘅食水供應問題，需要一個可以持續久遠嘅solution，唔係一次過解決就算。,7.168,kept,eval,"7.17s in [5.0, 30.0]"
229,./audio/229.wav,./audio/ref_voice/alienkevin.wav,最近central嘅交通距疾日日塞車，需要進一步改進嘅traffic management措施。,7.36,kept,train,"7.36s in [5.0, 30.0]"
230,./audio/230.wav,./audio/ref_voice/alienkevin.wav,政府預留嘅土地用於commercial development，但我哋嘅社區需要更多public space，包括playground，公園至等。,8.1067,kept,train,"8.11s in [5.0, 30.0]"
231,./audio/231.wav,./audio/ref_voice/alienkevin.wav,公立醫院嘅排班system出現問題，令到好多病人等唔到醫生診症，呢個問題需要immediate嘅解決方案。,8.9814,kept,train,"8.98s in [5.0, 30.0]"
